Punto 1,Punto 2,Distancia (µm)
211.0,141.0,0.4085939304492909
211.0,142.0,0.4369633851937712
211.0,143.0,0.5406459100002516
211.0,152.0,0.6958160676500653
211.0,153.0,0.5648805183399407
211.0,154.0,0.3492620792470893
211.0,155.0,0.26000000000000006
211.0,156.0,0.22556817151362432
211.0,157.0,0.20800240383226357
211.0,163.0,0.5385109098244897
211.0,165.0,0.5780008650512556
211.0,210.0,0.5005966440159185
211.0,212.0,0.2710350530835449
211.0,213.0,0.468778199151795
211.0,214.0,0.7099809856608834
211.0,221.0,0.23556740012149402
211.0,222.0,0.3288419073050152
211.0,230.0,0.6498222833975458
211.0,231.0,0.4401647418864897
211.0,232.0,0.5596043245008029
211.0,233.0,0.44913472366317864
211.0,234.0,0.6646058982585094
211.0,250.0,0.7229363734105513
212.0,131.0,0.7455159287366032
212.0,132.0,0.6514384084470303
212.0,133.0,0.5768396657651067
212.0,134.0,0.5998466470690653
212.0,135.0,0.7061019756380799
212.0,138.0,0.6985957343127712
212.0,139.0,0.4929137855649809
212.0,140.0,0.3557878581402125
212.0,141.0,0.45055188380474
212.0,142.0,0.6115071544961679
212.0,154.0,0.6184011642938588
212.0,155.0,0.4843345950889737
212.0,156.0,0.23612920192132103
212.0,157.0,0.4555052140206522
212.0,163.0,0.2975533565597938
212.0,165.0,0.5889830218266057
212.0,211.0,0.2710350530835449
212.0,213.0,0.21689859381747964
212.0,214.0,0.4420011312202716
212.0,215.0,0.7185742828685142
212.0,220.0,0.5268405830989105
212.0,221.0,0.23765521244020738
212.0,222.0,0.4440101350194613
212.0,231.0,0.6432518946726858
212.0,232.0,0.699102996703633
212.0,233.0,0.34197368319799115
212.0,234.0,0.47469253206681067
212.0,235.0,0.6248359784775519
212.0,249.0,0.7211171888119157
212.0,250.0,0.6170518616777686
213.0,111.0,0.6731671412064018
213.0,112.0,0.7202777242147641
213.0,113.0,0.6422740847955798
213.0,114.0,0.6319620241755036
213.0,132.0,0.6350472423371349
213.0,133.0,0.4883369738203323
213.0,134.0,0.435496268640731
213.0,135.0,0.4991242330322177
213.0,138.0,0.492001016259113
213.0,139.0,0.28207268566807375
213.0,140.0,0.2510975905897943
213.0,141.0,0.47995208094142044
213.0,142.0,0.7100197180360557
213.0,155.0,0.6315132619351711
213.0,156.0,0.3350940166580121
213.0,157.0,0.6661771536160634
213.0,163.0,0.30204138789245427
213.0,211.0,0.468778199151795
213.0,212.0,0.21689859381747964
213.0,214.0,0.25298221281347016
213.0,215.0,0.5598589107980686
213.0,220.0,0.4159927883990301
213.0,221.0,0.44601008957197397
213.0,222.0,0.6558429690101133
213.0,233.0,0.4855234288888645
213.0,234.0,0.5173490117899138
213.0,235.0,0.5866455488623433
213.0,250.0,0.7225316602059734
214.0,111.0,0.5053652144736517
214.0,112.0,0.6194836559587347
214.0,113.0,0.652407847898843
214.0,114.0,0.7177854832747733
214.0,133.0,0.6436715000681635
214.0,134.0,0.5002969118433571
214.0,135.0,0.4348850422812905
214.0,137.0,0.5916967128521164
214.0,138.0,0.26469794105734956
214.0,139.0,0.25993268359327176
214.0,140.0,0.43891912694709484
214.0,141.0,0.7114731196608903
214.0,156.0,0.5875780799178948
214.0,163.0,0.33061911620473494
214.0,164.0,0.5787443304257939
214.0,211.0,0.7099809856608834
214.0,212.0,0.4420011312202716
214.0,213.0,0.25298221281347016
214.0,215.0,0.31420057288299136
214.0,216.0,0.5006246098625198
214.0,219.0,0.5680712983420307
214.0,220.0,0.2405202694161142
214.0,221.0,0.6352676601244549
214.0,233.0,0.5928009784067501
214.0,234.0,0.5079862202855508
214.0,235.0,0.4678386473988656
214.0,244.0,0.7312626067289373
214.0,249.0,0.6964718228327691
215.0,109.0,0.6710417274655878
215.0,110.0,0.6896375859826668
215.0,111.0,0.5316878783647414
215.0,112.0,0.7207065977219855
215.0,135.0,0.6160008116877769
215.0,136.0,0.5069960552114782
215.0,137.0,0.44665534811530005
215.0,138.0,0.27000185184550124
215.0,139.0,0.5246265338314483
215.0,140.0,0.7498746561926198
215.0,163.0,0.4970965700947855
215.0,164.0,0.33200150602068085
215.0,212.0,0.7185742828685142
215.0,213.0,0.5598589107980686
215.0,214.0,0.31420057288299136
215.0,216.0,0.2470323865407127
215.0,217.0,0.7080713240910131
215.0,218.0,0.46627459720641035
215.0,219.0,0.2539389690457143
215.0,220.0,0.2295125268912351
215.0,234.0,0.5671014018674261
215.0,235.0,0.3938591118661595
215.0,236.0,0.49002550954006485
215.0,237.0,0.6613660106174192
215.0,242.0,0.5877839739223927
215.0,244.0,0.5688980576518082
215.0,249.0,0.6493419746173813
220.0,111.0,0.6691008892536313
220.0,134.0,0.7402898081157138
220.0,135.0,0.6620611754211239
220.0,136.0,0.7360142661660846
220.0,137.0,0.6558330580262022
220.0,138.0,0.39118409988137326
220.0,139.0,0.5004048361077261
220.0,140.0,0.649445917686762
220.0,156.0,0.7307708259091904
220.0,163.0,0.27253073221198404
220.0,164.0,0.36076169419715287
220.0,167.0,0.7040063920164361
220.0,212.0,0.5268405830989105
220.0,213.0,0.4159927883990301
220.0,214.0,0.2405202694161142
220.0,215.0,0.2295125268912351
220.0,216.0,0.4761606871634827
220.0,218.0,0.6754968541747621
220.0,219.0,0.43584974475156013
220.0,221.0,0.6454897365566706
220.0,233.0,0.5234472275215527
220.0,234.0,0.3478505426185217
220.0,235.0,0.23453997527074125
220.0,236.0,0.622418669385808
220.0,242.0,0.6321028397341684
220.0,244.0,0.4908003667480291
220.0,245.0,0.7362852708020171
220.0,247.0,0.7008459174454822
220.0,249.0,0.4812369478749526
220.0,250.0,0.5955249784853694
221.0,139.0,0.727013067282838
221.0,140.0,0.5830137219654441
221.0,141.0,0.6001708090202322
221.0,142.0,0.6713784327784147
221.0,154.0,0.5394256204519768
221.0,155.0,0.49464734912864955
221.0,156.0,0.38076370625362915
221.0,157.0,0.30927819192435807
221.0,162.0,0.6901920022718316
221.0,163.0,0.37368703482994936
221.0,165.0,0.37375526752140864
221.0,166.0,0.6468825241108308
221.0,167.0,0.7366966811381738
221.0,210.0,0.6032984336130836
221.0,211.0,0.23556740012149402
221.0,212.0,0.23765521244020738
221.0,213.0,0.44601008957197397
221.0,214.0,0.6352676601244549
221.0,220.0,0.6454897365566706
221.0,222.0,0.210297408448131
221.0,230.0,0.6603673220261584
221.0,231.0,0.43220943997094735
221.0,232.0,0.4632763753959398
221.0,233.0,0.21622673285234617
221.0,234.0,0.4484428614662073
221.0,235.0,0.6601605865242182
221.0,249.0,0.6669647666856173
221.0,250.0,0.4874515360525597
221.0,252.0,0.6086903974928468
222.0,141.0,0.7368174807915461
222.0,142.0,0.7357404433630114
222.0,152.0,0.7299376685717763
222.0,153.0,0.6882623046484532
222.0,154.0,0.4962509445834842
222.0,155.0,0.5415542447437748
222.0,156.0,0.5372392390732457
222.0,157.0,0.2468562334639337
222.0,158.0,0.6861384699898411
222.0,162.0,0.48067660646218263
222.0,163.0,0.5555150763030647
222.0,165.0,0.27768327281274935
222.0,166.0,0.557953403072335
222.0,167.0,0.7447932599050558
222.0,210.0,0.46651259361350594
222.0,211.0,0.3288419073050152
222.0,212.0,0.4440101350194613
222.0,213.0,0.6558429690101133
222.0,221.0,0.210297408448131
222.0,230.0,0.4645212589322473
222.0,231.0,0.24250773183550242
222.0,232.0,0.25544079548889564
222.0,233.0,0.3208878308692928
222.0,234.0,0.5673411672001248
222.0,249.0,0.7394166619707727
222.0,250.0,0.5077735715848157
222.0,252.0,0.43084684053616984
222.0,253.0,0.7008573321297279
222.0,269.0,0.7450322140686266
222.0,270.0,0.6574382100243334
222.0,271.0,0.6642537165872687
226.0,147.0,0.7219065036415727
226.0,148.0,0.5625735507469225
226.0,149.0,0.6004015323098367
226.0,150.0,0.5618300454763879
226.0,151.0,0.648154302616283
226.0,152.0,0.7383359668877035
226.0,158.0,0.626000798721535
226.0,159.0,0.18821530224718722
226.0,160.0,0.2516227334721568
226.0,161.0,0.5119941405914719
226.0,204.0,0.7199562486707092
226.0,205.0,0.4893914588547701
226.0,206.0,0.335626280258266
226.0,207.0,0.41878514777866704
226.0,208.0,0.4081776573993242
226.0,209.0,0.5186617394795956
226.0,223.0,0.7265018926334604
226.0,224.0,0.4931379117447776
226.0,225.0,0.2539173093745285
226.0,227.0,0.33295194848506293
226.0,228.0,0.24419868959517363
226.0,229.0,0.5275907504875347
226.0,253.0,0.7091078902395599
226.0,254.0,0.345624073235647
226.0,255.0,0.2605551764981844
226.0,256.0,0.5180463299744531
226.0,257.0,0.746833984229427
226.0,258.0,0.6415800807381724
226.0,261.0,0.6386900656813129
226.0,262.0,0.4211424937001728
226.0,263.0,0.4746050990033713
226.0,264.0,0.5190472040190566
226.0,265.0,0.735532460194654
226.0,266.0,0.7187113467867332
226.0,267.0,0.6468894805142529
226.0,268.0,0.70202564055738
227.0,128.0,0.7460898069267534
227.0,144.0,0.643205254953658
227.0,145.0,0.6126679361611802
227.0,148.0,0.7128323786136542
227.0,149.0,0.6333000868466702
227.0,150.0,0.4661351735280229
227.0,151.0,0.41123837369584093
227.0,152.0,0.4224038352098618
227.0,153.0,0.6286883170538482
227.0,158.0,0.2970690155502589
227.0,159.0,0.24870866490735705
227.0,160.0,0.5038223893397356
227.0,161.0,0.3946454104636209
227.0,162.0,0.736609801726803
227.0,205.0,0.7416852432130493
227.0,206.0,0.5150398042870086
227.0,207.0,0.4440833255144805
227.0,208.0,0.24635746386095167
227.0,209.0,0.21566872745022628
227.0,210.0,0.5578619901014945
227.0,225.0,0.539645253847377
227.0,226.0,0.33295194848506293
227.0,228.0,0.1868154169226942
227.0,229.0,0.2584434174050484
227.0,230.0,0.5450614644239675
227.0,231.0,0.7404660694454541
227.0,253.0,0.48163990698446063
227.0,254.0,0.40048096084583085
227.0,255.0,0.5933717216045942
227.0,262.0,0.734908157527184
227.0,263.0,0.7080826222977089
227.0,264.0,0.6426515385494693
227.0,267.0,0.6490647117198716
227.0,268.0,0.6015488342603614
227.0,269.0,0.7273960406821034
228.0,149.0,0.7324595551974185
228.0,150.0,0.61066029836563
228.0,151.0,0.5947343944989227
228.0,152.0,0.6000208329716563
228.0,158.0,0.42432299018554254
228.0,159.0,0.2844855005092528
228.0,160.0,0.3346415993268021
228.0,161.0,0.2872716484444643
228.0,169.0,0.7036931149300806
228.0,205.0,0.7249448254867402
228.0,206.0,0.5354568143183913
228.0,207.0,0.5362555361019596
228.0,208.0,0.40007999200159994
228.0,209.0,0.40169266859130015
228.0,210.0,0.6944652619101982
228.0,224.0,0.7359361385337725
228.0,225.0,0.49480198059425756
228.0,226.0,0.24419868959517363
228.0,227.0,0.1868154169226942
228.0,229.0,0.29035323314886663
228.0,230.0,0.6149666657632754
228.0,253.0,0.46527948590067875
228.0,254.0,0.2180481598179629
228.0,255.0,0.4863681733008441
228.0,256.0,0.7359653524453442
228.0,261.0,0.745294572635545
228.0,262.0,0.5840359577971205
228.0,263.0,0.5262024325295349
228.0,264.0,0.4579836241613885
228.0,266.0,0.6800624971280211
228.0,267.0,0.4931460229992734
228.0,268.0,0.49254136882093447
228.0,269.0,0.6754502202235189
228.0,292.0,0.699755671645468
229.0,144.0,0.737054950461633
229.0,150.0,0.6964000287191265
229.0,151.0,0.5660035335578748
229.0,152.0,0.45007110549334345
229.0,153.0,0.6376597838973382
229.0,154.0,0.69446094202626
229.0,157.0,0.7227205545714056
229.0,158.0,0.1988290723209259
229.0,159.0,0.49931252738139886
229.0,160.0,0.6039288037509059
229.0,161.0,0.24324884377936898
229.0,162.0,0.48185993815630684
229.0,169.0,0.7478081304719811
229.0,171.0,0.7151398464636126
229.0,207.0,0.7004434309778345
229.0,208.0,0.48264376096661643
229.0,209.0,0.3456385395178034
229.0,210.0,0.4440551767517186
229.0,226.0,0.5275907504875347
229.0,227.0,0.2584434174050484
229.0,228.0,0.29035323314886663
229.0,230.0,0.32478454396722756
229.0,231.0,0.5462060050933165
229.0,232.0,0.6178940038550301
229.0,252.0,0.7449724827132876
229.0,253.0,0.22611943746613172
229.0,254.0,0.39761287705505716
229.0,264.0,0.6154494292791245
229.0,267.0,0.5265225541228029
229.0,268.0,0.409497252738037
229.0,269.0,0.479099154664251
229.0,270.0,0.6888018583017903
229.0,292.0,0.6424865757352445
230.0,144.0,0.7468500518845802
230.0,151.0,0.6823672031978091
230.0,152.0,0.46157664585635194
230.0,153.0,0.5621538935202708
230.0,154.0,0.5111682697507741
230.0,155.0,0.7034010235989141
230.0,157.0,0.443497463352385
230.0,158.0,0.27727603574777243
230.0,161.0,0.4893761334597345
230.0,162.0,0.25785654926722346
230.0,165.0,0.6055873182291716
230.0,171.0,0.7010349492001093
230.0,208.0,0.7083784299369936
230.0,209.0,0.5118368880805682
230.0,210.0,0.26414011433328344
230.0,211.0,0.6498222833975458
230.0,221.0,0.6603673220261584
230.0,222.0,0.4645212589322473
230.0,227.0,0.5450614644239675
230.0,228.0,0.6149666657632754
230.0,229.0,0.32478454396722756
230.0,231.0,0.22831995094603544
230.0,232.0,0.30464733709651887
230.0,252.0,0.48039254781896845
230.0,253.0,0.2674191466593219
230.0,254.0,0.6984590181249005
230.0,267.0,0.7278935361713278
230.0,268.0,0.5442655601817921
230.0,269.0,0.43422229330148415
230.0,270.0,0.5255901445042513
230.0,271.0,0.7144711330767675
230.0,292.0,0.7391143348630171
231.0,142.0,0.7379214050290182
231.0,143.0,0.686892276852783
231.0,152.0,0.530268799761027
231.0,153.0,0.5450807279660509
231.0,154.0,0.40901955943450946
231.0,155.0,0.5506078459302955
231.0,156.0,0.6654081454265492
231.0,157.0,0.24644674881198989
231.0,158.0,0.44714650842872533
231.0,161.0,0.7163413990549478
231.0,162.0,0.33636289926209173
231.0,165.0,0.44091949378542994
231.0,166.0,0.6776916703044237
231.0,209.0,0.6560403950977411
231.0,210.0,0.2636436989575137
231.0,211.0,0.4401647418864897
231.0,212.0,0.6432518946726858
231.0,221.0,0.43220943997094735
231.0,222.0,0.24250773183550242
231.0,227.0,0.7404660694454541
231.0,229.0,0.5462060050933165
231.0,230.0,0.22831995094603544
231.0,232.0,0.19743353311937642
231.0,233.0,0.5623281959852268
231.0,250.0,0.7152873548441913
231.0,252.0,0.4317418209995411
231.0,253.0,0.4839101156206594
231.0,269.0,0.5870579187780369
231.0,270.0,0.5826190865393955
231.0,271.0,0.6885034495193177
232.0,152.0,0.709809129273497
232.0,153.0,0.7415557969566414
232.0,154.0,0.6024657666623059
232.0,155.0,0.721623863241786
232.0,157.0,0.4040643513105306
232.0,158.0,0.576589975632598
232.0,161.0,0.7293949547398859
232.0,162.0,0.22812277396174221
232.0,165.0,0.30294884056553173
232.0,166.0,0.4953806617137976
232.0,171.0,0.7082146567249228
232.0,172.0,0.6558810867832676
232.0,210.0,0.4508480897153719
232.0,211.0,0.5596043245008029
232.0,212.0,0.699102996703633
232.0,221.0,0.4632763753959398
232.0,222.0,0.25544079548889564
232.0,229.0,0.6178940038550301
232.0,230.0,0.30464733709651887
232.0,231.0,0.19743353311937642
232.0,233.0,0.514926208305617
232.0,234.0,0.7350550999755051
232.0,250.0,0.590714821212402
232.0,251.0,0.7328881224307023
232.0,252.0,0.23492339176846574
232.0,253.0,0.4814156208516713
232.0,268.0,0.7067708256570868
232.0,269.0,0.49095111772965777
232.0,270.0,0.4159627387158615
232.0,271.0,0.4917245163707013
232.0,272.0,0.7310984885772914
232.0,291.0,0.7267496130029929
233.0,140.0,0.6902412621685262
233.0,155.0,0.7091078902395599
233.0,156.0,0.5533723881799667
233.0,157.0,0.5084142012178652
233.0,162.0,0.735592958095712
233.0,163.0,0.2683654225119176
233.0,165.0,0.2887369044649468
233.0,166.0,0.505277151670249
233.0,167.0,0.5289158723275379
233.0,211.0,0.44913472366317864
233.0,212.0,0.34197368319799115
233.0,213.0,0.4855234288888645
233.0,214.0,0.5928009784067501
233.0,220.0,0.5234472275215527
233.0,221.0,0.21622673285234617
233.0,222.0,0.3208878308692928
233.0,231.0,0.5623281959852268
233.0,232.0,0.514926208305617
233.0,234.0,0.24856588663772858
233.0,235.0,0.47678296949450705
233.0,244.0,0.6791435783396617
233.0,247.0,0.7169783818219347
233.0,249.0,0.4516325940407758
233.0,250.0,0.2830070670495704
233.0,251.0,0.6352275182956105
233.0,252.0,0.5760711761579465
233.0,271.0,0.7250172411743045
234.0,138.0,0.7276297135219262
234.0,139.0,0.7352448571734456
234.0,156.0,0.7104378931335238
234.0,163.0,0.215455331797568
234.0,164.0,0.5178580886690871
234.0,165.0,0.4565610583481687
234.0,166.0,0.5567369217143764
234.0,167.0,0.4136725758374611
234.0,168.0,0.7172788857898993
234.0,211.0,0.6646058982585094
234.0,212.0,0.47469253206681067
234.0,213.0,0.5173490117899138
234.0,214.0,0.5079862202855508
234.0,215.0,0.5671014018674261
234.0,219.0,0.7135720005717715
234.0,220.0,0.3478505426185217
234.0,221.0,0.4484428614662073
234.0,222.0,0.5673411672001248
234.0,232.0,0.7350550999755051
234.0,233.0,0.24856588663772858
234.0,235.0,0.2329399064136498
234.0,242.0,0.7186835186645091
234.0,244.0,0.438480330231585
234.0,245.0,0.6827034495298817
234.0,247.0,0.524081100594173
234.0,249.0,0.24698380513709792
234.0,250.0,0.25033177984426963
234.0,251.0,0.5893394607524598
234.0,252.0,0.7397303562785564
235.0,138.0,0.6153893076744186
235.0,139.0,0.7260247929650888
235.0,163.0,0.327282752371707
235.0,164.0,0.2851596044323252
235.0,165.0,0.6814726700316013
235.0,166.0,0.7308960254372708
235.0,167.0,0.4849267985995412
235.0,168.0,0.7186723871139058
235.0,212.0,0.6248359784775519
235.0,213.0,0.5866455488623433
235.0,214.0,0.4678386473988656
235.0,215.0,0.3938591118661595
235.0,216.0,0.6232383171789104
235.0,218.0,0.738775337974949
235.0,219.0,0.4916197717748954
235.0,220.0,0.23453997527074125
235.0,221.0,0.6601605865242182
235.0,233.0,0.47678296949450705
235.0,234.0,0.2329399064136498
235.0,236.0,0.5875797818169036
235.0,242.0,0.5050990001969912
235.0,244.0,0.2784420945187707
235.0,245.0,0.5345512136362615
235.0,247.0,0.4673670934073129
235.0,248.0,0.6868900931007811
235.0,249.0,0.2570019455179279
235.0,250.0,0.4324777450921605
235.0,251.0,0.6947028141586877
244.0,163.0,0.5955098655773893
244.0,164.0,0.2762933223948781
244.0,166.0,0.7481824643761705
244.0,167.0,0.4184017208377611
244.0,168.0,0.5256805113374469
244.0,174.0,0.6762913573305518
244.0,175.0,0.722896949779151
244.0,214.0,0.7312626067289373
244.0,215.0,0.5688980576518082
244.0,216.0,0.7411261700952141
244.0,218.0,0.7461856337400232
244.0,219.0,0.5374011537017763
244.0,220.0,0.4908003667480291
244.0,233.0,0.6791435783396617
244.0,234.0,0.438480330231585
244.0,235.0,0.2784420945187707
244.0,236.0,0.5028916384272063
244.0,237.0,0.7414688125605826
244.0,240.0,0.6648308055437866
244.0,242.0,0.31484122982862345
244.0,243.0,0.5320460506384761
244.0,245.0,0.2567196914924914
244.0,246.0,0.48616149580154955
244.0,247.0,0.2542007081028689
244.0,248.0,0.42268191349997425
244.0,249.0,0.25814724480420065
244.0,250.0,0.5153183482081728
244.0,251.0,0.623180551686267
244.0,273.0,0.7471880620031341
244.0,275.0,0.6534890970781378
245.0,164.0,0.4437172523127761
245.0,167.0,0.5267076988235502
245.0,168.0,0.4630604712129938
245.0,174.0,0.43111599367223685
245.0,175.0,0.4776243293635702
245.0,178.0,0.7371634825464433
245.0,219.0,0.6671918764493463
245.0,220.0,0.7362852708020171
245.0,234.0,0.6827034495298817
245.0,235.0,0.5345512136362615
245.0,236.0,0.5297027468307105
245.0,237.0,0.7262403183519902
245.0,240.0,0.5577320145015884
245.0,242.0,0.28144271175498586
245.0,243.0,0.3406347016967002
245.0,244.0,0.2567196914924914
245.0,246.0,0.22961271741782963
245.0,247.0,0.26647513955339264
245.0,248.0,0.2344717466988293
245.0,249.0,0.46353532767201233
245.0,250.0,0.7041832147956949
245.0,251.0,0.6851430507565556
245.0,273.0,0.7152377227188174
245.0,274.0,0.6491625374280313
245.0,275.0,0.4729450285181144
245.0,276.0,0.6628136993152752
245.0,277.0,0.65911000599293
245.0,278.0,0.6311838084108308
246.0,164.0,0.6402507321354656
246.0,167.0,0.7003434871546961
246.0,168.0,0.5310338972231434
246.0,174.0,0.2425716389028199
246.0,175.0,0.26925266943894904
246.0,176.0,0.6915728450423716
246.0,177.0,0.703639822636553
246.0,178.0,0.6220032154257727
246.0,236.0,0.6362177300264428
246.0,240.0,0.5408003328401341
246.0,241.0,0.6972087205421343
246.0,242.0,0.4080490166634397
246.0,243.0,0.2676751762864832
246.0,244.0,0.48616149580154955
246.0,245.0,0.22961271741782963
246.0,247.0,0.440246521848839
246.0,248.0,0.24720234626718282
246.0,249.0,0.6810058736897944
246.0,274.0,0.6281990130523927
246.0,275.0,0.40388736053508795
246.0,276.0,0.4870318264754368
246.0,277.0,0.43046486500061765
246.0,278.0,0.47700838567052467
246.0,279.0,0.562267729822724
246.0,280.0,0.7470696085372495
246.0,287.0,0.7486013625421748
247.0,163.0,0.7270502045938781
247.0,164.0,0.5300905583011265
247.0,165.0,0.7436161644289343
247.0,166.0,0.6038683631388547
247.0,167.0,0.2637612556839988
247.0,168.0,0.27157687677709214
247.0,174.0,0.5453255908170827
247.0,175.0,0.7091078902395604
247.0,178.0,0.7073422085525509
247.0,220.0,0.7008459174454822
247.0,233.0,0.7169783818219347
247.0,234.0,0.524081100594173
247.0,235.0,0.4673670934073129
247.0,236.0,0.7247744476732053
247.0,242.0,0.49569849707256547
247.0,243.0,0.6068418245309068
247.0,244.0,0.2542007081028689
247.0,245.0,0.26647513955339264
247.0,246.0,0.440246521848839
247.0,248.0,0.2541692349597015
247.0,249.0,0.27727603574777226
247.0,250.0,0.4708768416475796
247.0,251.0,0.42209477608707735
247.0,272.0,0.6574435336970011
247.0,273.0,0.49887072473738103
247.0,274.0,0.5214642844912777
247.0,275.0,0.44009317195339454
247.0,276.0,0.722064401559861
247.0,290.0,0.7120294937711497
248.0,164.0,0.662185774537629
248.0,167.0,0.48633321909982613
248.0,168.0,0.28402816761722754
248.0,174.0,0.29156474409640176
248.0,175.0,0.5041349025806489
248.0,178.0,0.5108277596215777
248.0,235.0,0.6868900931007811
248.0,240.0,0.7489966622088512
248.0,242.0,0.5139192543581141
248.0,243.0,0.49092667476925705
248.0,244.0,0.42268191349997425
248.0,245.0,0.2344717466988293
248.0,246.0,0.24720234626718282
248.0,247.0,0.2541692349597015
248.0,249.0,0.5295922960164731
248.0,250.0,0.7173541663641465
248.0,251.0,0.5768275305496434
248.0,273.0,0.5301867595479914
248.0,274.0,0.4204200280671701
248.0,275.0,0.24084019598065448
248.0,276.0,0.47798430936590397
248.0,277.0,0.5791243389808447
248.0,278.0,0.7241615841785592
248.0,287.0,0.7121186698858561
248.0,289.0,0.6353148825582479
248.0,290.0,0.682448532857973
249.0,163.0,0.4542510319195766
249.0,164.0,0.4604628106590151
249.0,165.0,0.5442288121737034
249.0,166.0,0.510185260469175
249.0,167.0,0.2282191928826321
249.0,168.0,0.4852422075623675
249.0,212.0,0.7211171888119157
249.0,214.0,0.6964718228327691
249.0,215.0,0.6493419746173813
249.0,219.0,0.7102112361825882
249.0,220.0,0.4812369478749526
249.0,221.0,0.6669647666856173
249.0,222.0,0.7394166619707727
249.0,233.0,0.4516325940407758
249.0,234.0,0.24698380513709792
249.0,235.0,0.2570019455179279
249.0,236.0,0.7380108400287896
249.0,242.0,0.5721232384722718
249.0,244.0,0.25814724480420065
249.0,245.0,0.46353532767201233
249.0,246.0,0.6810058736897944
249.0,247.0,0.27727603574777226
249.0,248.0,0.5295922960164731
249.0,250.0,0.2571711492372345
249.0,251.0,0.440047724684494
249.0,272.0,0.6882688428223379
249.0,273.0,0.6373774391990981
249.0,274.0,0.7477171925266933
249.0,275.0,0.7100028168958205
250.0,157.0,0.741514666072088
250.0,163.0,0.43698626980718736
250.0,164.0,0.6925467493245491
250.0,165.0,0.2877672670753227
250.0,166.0,0.30750934945136216
250.0,167.0,0.24936920419330066
250.0,168.0,0.5722490716462542
250.0,211.0,0.7229363734105513
250.0,212.0,0.6170518616777686
250.0,213.0,0.7225316602059734
250.0,220.0,0.5955249784853694
250.0,221.0,0.4874515360525597
250.0,222.0,0.5077735715848157
250.0,231.0,0.7152873548441913
250.0,232.0,0.590714821212402
250.0,233.0,0.2830070670495704
250.0,234.0,0.25033177984426963
250.0,235.0,0.4324777450921605
250.0,244.0,0.5153183482081728
250.0,245.0,0.7041832147956949
250.0,247.0,0.4708768416475796
250.0,248.0,0.7173541663641465
250.0,249.0,0.2571711492372345
250.0,251.0,0.3637980208852162
250.0,252.0,0.5319069467491473
250.0,271.0,0.5757299714275782
250.0,272.0,0.5654882845824483
250.0,273.0,0.6225568247156239
251.0,165.0,0.4918465207765531
251.0,166.0,0.23832121181296484
251.0,167.0,0.2142008403344863
251.0,168.0,0.320914318783067
251.0,172.0,0.6964947953861536
251.0,173.0,0.4955501992734942
251.0,232.0,0.7328881224307023
251.0,233.0,0.6352275182956105
251.0,234.0,0.5893394607524598
251.0,235.0,0.6947028141586877
251.0,244.0,0.623180551686267
251.0,245.0,0.6851430507565556
251.0,247.0,0.42209477608707735
251.0,248.0,0.5768275305496434
251.0,249.0,0.440047724684494
251.0,250.0,0.3637980208852162
251.0,252.0,0.5558273113117059
251.0,270.0,0.6912307863514183
251.0,271.0,0.42596713488249277
251.0,272.0,0.2514358765172542
251.0,273.0,0.2652772134956184
251.0,274.0,0.4923829810218871
251.0,275.0,0.600841077157679
251.0,289.0,0.689951447567146
251.0,290.0,0.4868367282775609
251.0,291.0,0.49153840134825655
251.0,302.0,0.7276022264946691
251.0,303.0,0.6951402736138943
252.0,157.0,0.6286883170538482
252.0,162.0,0.2644862945409458
252.0,165.0,0.29076622912573613
252.0,166.0,0.32378542277255173
252.0,167.0,0.6570007610345672
252.0,171.0,0.582261968533065
252.0,172.0,0.45464821565689667
252.0,173.0,0.7175026132356593
252.0,210.0,0.6762640017034768
252.0,221.0,0.6086903974928468
252.0,222.0,0.43084684053616984
252.0,229.0,0.7449724827132876
252.0,230.0,0.48039254781896845
252.0,231.0,0.4317418209995411
252.0,232.0,0.23492339176846574
252.0,233.0,0.5760711761579465
252.0,234.0,0.7397303562785564
252.0,250.0,0.5319069467491473
252.0,251.0,0.5558273113117059
252.0,253.0,0.5536153899594916
252.0,268.0,0.7000457127931003
252.0,269.0,0.4433057635537801
252.0,270.0,0.2535034516530297
252.0,271.0,0.2568267898798722
252.0,272.0,0.5075943262094248
252.0,291.0,0.4930091277045486
252.0,301.0,0.7082047726470077
252.0,302.0,0.6912575496875242
253.0,152.0,0.6101360504018756
253.0,157.0,0.7106229661360516
253.0,158.0,0.35417086272024095
253.0,159.0,0.7134710926169328
253.0,160.0,0.7200694410957877
253.0,161.0,0.24803225596683992
253.0,162.0,0.29195376346264146
253.0,169.0,0.6569482475811927
253.0,171.0,0.5080797181545431
253.0,172.0,0.6653247327433425
253.0,208.0,0.7083876057639631
253.0,209.0,0.557842271614477
253.0,210.0,0.5009281385588156
253.0,222.0,0.7008573321297279
253.0,226.0,0.7091078902395599
253.0,227.0,0.48163990698446063
253.0,228.0,0.46527948590067875
253.0,229.0,0.22611943746613172
253.0,230.0,0.2674191466593219
253.0,231.0,0.4839101156206594
253.0,232.0,0.4814156208516713
253.0,252.0,0.5536153899594916
253.0,254.0,0.4764388733090532
253.0,264.0,0.6302539170842179
253.0,267.0,0.4609772228646446
253.0,268.0,0.27882969712711747
253.0,269.0,0.2564566240127171
253.0,270.0,0.46543098306838143
253.0,271.0,0.7207565469699184
253.0,292.0,0.48881182473422263
253.0,300.0,0.6986644402000152
254.0,158.0,0.5802456376397842
